X1,X2,X3,X4,X5
0.8758788454679834,0.13092603713570272,0.349467569139359,0.5651108600709536,0.3969439306681143
-1.1456295800301326,-0.19908326636566848,0.17927442996477336,0.783252819230674,1.4973813173690271
0.016070297948529322,1.6422912808579122,2.1591380014118022,-0.8247324026930972,-1.24819168708929
-0.9470465281689148,0.013311216658092897,-0.8979026670186305,-0.7004361283511589,0.8636346803466314
-0.7114634150543349,-0.22939983645647918,0.4536823686242279,0.07607777600904941,-0.6282287168808108
-0.4703914978958701,0.06406778246435685,0.09839356111265411,0.13536298808161923,1.0488124791125077
0.44650292320470075,-0.6718181924046622,2.2813698691675426,-2.412570735254881,1.593067359777548
-0.6579974788224402,-0.4531855928936299,-0.7754010447429198,1.5628362256000685,-0.7730351486371962
-1.207137538421229,0.16518467709833579,0.907878075259015,-1.025006950457337,0.29989371580185675
0.02026490411943481,0.5672744569875046,-0.46666325288564026,0.8601354804892962,-1.0563559503852322
0.5115324951943658,-0.329667991715064,-2.7515711415892743,-1.1286253296828137,0.22681070600660186
-1.0661679666955803,0.05499876560914297,0.8170230582659037,-0.24741304190091204,-1.2011467220990188
-1.2645027905118797,-1.422499663889799,-0.23898760803151947,-0.058661461594335246,0.29708031395332457
0.6017894501797865,-0.6582287041739294,-0.2122310696889223,-1.3780132148267261,-0.17928875364397873
0.6891759532575434,-1.3752514852430517,-0.12366452579466808,-0.7646331671006865,1.1406556822322091
-0.8138272379581234,0.8430241238105268,-0.9676077153583295,-2.1720959866453096,2.1028637513630937
0.5129411915623475,-0.46574228457996536,-0.31052517559453047,-0.598653761569059,-0.01345093571932695
-0.7359032530459964,-0.3902454084944065,-0.18310199919199577,-1.976078542070488,-0.6546975159228019
0.2502634593255458,0.2511048215541926,1.526551661656183,-0.559980895943,-1.4440534562981184
1.0249450316573827,-0.10625479249492456,-0.5908759651045139,-0.4438281377754128,-0.29898729171246297
0.1927676605966373,-0.05461948768885308,-0.26260391262976945,0.12067733065392999,0.4169864006550852
-1.1657444692379544,1.0952061895210565,-0.9436994796455483,-0.6004837346043832,1.3750055096361273
-0.13148551692480154,0.9166260888067536,-0.31963359735698044,-1.1696761695667088,0.305669169579156
1.862758594190892,-1.4103385890506246,1.0774063639228333,-0.723161122699418,2.178364184757947
-0.29319919309751963,0.4465083907949061,-0.5350522009927003,-0.0933438654516785,-0.1568580050419568
1.3676286265097362,0.48359840313138264,-0.6057483543811061,0.48618285795217614,-1.1801314765848059
0.03887851458045215,0.15294124297056827,0.2257862542442812,-0.8082903692445876,-0.43914083204454435
1.2258831084377795,-1.0798491349781563,0.005260060850172103,0.7542977457908573,-0.48444147411880906
0.16115140874051131,0.42449671224221813,-0.8784941287643067,-0.13886101468209688,0.8085602294005948
-1.2182447622749035,1.2871105269909064,1.6255404834912024,0.5236640846171872,0.6526174172234419
0.48162516453616955,2.074472732912099,-0.18796945226739553,-1.8759961489618076,1.1434097297042962
-0.8293208849144219,-0.5941497448096301,-0.7960399667901725,1.3840443276297596,-0.5484755254553788
-0.10488111615296376,-0.8311627242392327,-0.7604090454768528,-2.3045928210485602,-0.8396098271256405
-1.0865475216943152,0.7982238570743531,-1.2101325365150883,-1.0189164218214815,-1.4094559921944079
0.15244273826357943,0.9539101126556861,-0.007617763827062363,-0.9445108000086693,-1.3477581987407232
0.1994962700776376,0.9700333738289744,-1.14093363992331,0.8370550751390887,0.9685713732217445
0.05606165765981945,-1.0086044453072893,-0.7101024206656967,-0.9920658691753155,0.4866044749692815
0.15057385423646244,-0.12643107680408813,2.9439486146220024,0.415078325792129,-0.4597493164377157
-0.8868136855409567,-3.2665700974148613,1.082188953029842,0.9293735716418116,-0.5154973805796094
-2.4547594725881163,-0.15663022710017394,0.7983077354186077,0.1636009693575897,0.663490462968775
-2.233337176648469,0.6523766727514648,0.7573634204406706,0.7132531917928554,-0.1495278814750534
-0.2608971830044497,-0.40402476736679993,-0.8425503664621101,0.7637749844536241,-0.08200938447139942
1.707982189174701,-1.5584163272390892,-1.2639647554232603,-1.4809847126777,0.05367378438902442
2.486091788964793,1.9018177332665438,1.0165925118911545,-0.5696944455250187,-0.8356322420805907
0.9546738592331834,0.05606136930392669,1.513908113831381,-0.4035441264364047,0.007066698645485342
2.4171215098223353,0.5322931566744662,-0.3260539100102709,0.05999428506259679,1.889279799021807
-1.24620083768744,0.3416533713100881,-1.31160151928191,-0.3285118817689807,-1.9071034476220299
2.5511329365009767,1.6006620302115568,-0.008174364098992193,1.3603743108525252,0.40606071816392436
0.829096620298991,-0.7515538603134742,-1.1442891966896593,-0.5041921615409684,0.26168190297236765
-0.054430153620191206,1.0741383130956048,0.9666413006059089,1.142898568966646,0.5204848448987685
0.3280762507103172,0.5870311280955204,1.05222487762114,-2.7607085237740008,-1.214330484952349
-0.25300633566387787,-1.4332276208240944,0.05108783242065694,-0.15119173305546646,-0.22539978335508162
1.4195513371466661,0.36899042681326183,-0.4668329572066363,-1.4533850372193684,-0.88698688082089
0.1338212206784509,-0.1749100148621663,0.688445400824427,0.7064072489365604,0.511831530814844
0.6105200843178047,-1.091605212759055,0.15491639447910693,0.09956251090817889,-0.9149681134580806
0.9324022394053647,0.8549527360230035,0.4503299018227441,-0.3303807973528232,-0.5329106895937127
-0.10171157370049835,0.48088744258633886,-1.0294081514218574,-0.14289323080854222,0.8516434765547548
-0.47100469941625567,0.8416056524159915,0.2405252657461171,-0.9798376856373252,0.2816395126945323
-0.023631541570055523,-1.109911435585826,-0.5142558656319992,0.23954555090118093,0.21583080697279058
2.1419484485918776,-0.21428005523585103,0.5347896924793517,0.8879546475980029,-2.0161984726641387
-1.1121045380003598,0.05949550131417958,-0.04585658576415702,-0.7484868229384648,-0.06913183130918898
-1.3744690200603027,0.9903442587744633,0.16552735764926824,1.422458307387469,-0.049250572193580616
1.2453778602174288,0.8262584409220176,0.7703581415956036,0.31444902780834194,1.0248318529231528
0.9795425665873789,-2.0970720821330002,-0.3658752985505684,-0.8195821265153469,-0.10039534738861322
-2.2934275574698284,-0.40567370387619284,0.7980543627463601,-1.1005719440861208,1.6869032454083244
-1.2644488197565558,1.3140130822520215,0.30636186794342,2.878436376087658,-0.7889414743715805
-1.5841135445603072,0.3034197203429081,-1.3965035998647282,-1.5985395318127713,0.4403330498967473
-0.9513688694447757,-0.14627347318167055,-1.369768118245993,-0.5197706092830201,-2.383747186071136
-1.5901581803744917,1.0716577877121924,-0.03338160861443168,-0.953017264675055,0.39508933354088227
0.3252531770930257,-0.9026980267615112,-0.08098249982722605,-0.649574540615642,1.123347634359247
1.2309167737772069,-0.2454406916867375,-1.354362946159879,0.38740442496493677,-0.06695118300508691
0.1529917773501995,1.0933824470167335,-0.754819110153075,-1.1511727121689872,-0.1212270127931946
-2.0860344435530878,0.3274135446807989,2.0289082035800674,-0.3443841683997162,-0.3855861079254058
-1.1655290215534633,-1.4067418909004652,-0.07032097015133455,2.3646625469690212,1.4190905110393173
0.3254500895653493,0.9324319312104132,-1.1206104209948347,0.44038352977807793,-1.1298368965684025
-0.5989764240792039,0.9027904240706586,0.08268697739772257,-0.20479766365011579,-0.7218694347548922
-0.856714940392328,0.03719329815688327,0.11103980118145146,-0.9122957959367584,0.4996058377399585
-0.8177920475585722,0.7429656393491006,0.23147770790455088,-1.5691037198932105,0.6776536790675077
-0.4111656076653283,0.2674159873042565,-0.7330266164998492,-0.6826207079482844,-0.23315547385666308
-2.3588426020298727,-0.7113045741786682,-0.17855394435403676,-0.5894488152493285,-0.03849334304703409
0.5122303917521605,-0.9861520813751131,0.9297448220597095,-1.9202033167860602,-1.3490945892160233
-1.721662007410569,-0.15777037247672876,-0.4308782357366341,-0.8433836225188973,0.40775942060326653
-0.16446008824422342,-0.26599823635112024,-0.9218834627949318,-0.47292923534227777,0.32186915352715534
0.03885155712233812,-1.7747786227222804,0.03348834728989078,1.3569898304215946,-0.32142315103705843
0.6003065576271923,-0.25167311300799067,0.23151960023485002,-1.0166062706479564,0.9440335882035117
-0.27227336379298156,0.17599688975894395,-0.3612348322418495,-0.24889564360668875,-0.45083150969924574
-1.4157543657767009,0.8852643403056588,-1.304551772865456,2.2667657879938945,-0.9575406036111989
-0.3137773790425563,-0.7296129073213646,-1.527808659299335,0.8224482231716209,0.9399382266904655
-0.4109947100884366,0.7126910699404971,-1.022702232835197,0.9336224680708812,0.6412017603921907
1.6177116391624504,0.8683718218326094,-0.6934100052207144,-1.9405693257180305,0.8416861942338921
-0.16051283153237028,-0.10652604440958276,-0.8292925005571795,-0.6910032162748612,-1.172842009572634
-0.7140637827609998,-1.1517687400917693,-0.8849876187286483,-2.3405899575292666,1.691457569171127
0.06518772134405512,-0.4828706288912294,1.6432558894037412,-0.3814652485058216,-0.7161790459961472
1.2052116359611833,0.7439998767707287,-0.2766561449040328,-1.147657153480111,0.30599777604766615
-0.04545023106575949,-0.22755849444481874,1.0787061032978555,-1.518775608904913,0.34240746805733
0.9146172001584651,-1.3481365498418834,-0.28470169204167933,0.3990075213545741,1.0317910295990802
0.7794781234993797,1.178687014307325,-0.408103009791264,1.1016024137078326,-0.41216512760524937
