X1,X2,X3,X4,X5,X6
0.2926939278404953,0.6086309459128634,0.8135521728554833,1.0660834376110557,-0.36305315656394777,-1.1012452136050719
0.18160993196680214,0.20128507022697184,-0.18510366134462786,-0.1649907757874241,0.5137942763441984,1.5056003544229637
-0.46399483444749134,-0.2830905949897534,-1.7009831346644995,-1.732724691267462,0.12246790932232142,0.5505775426108249
-0.2944731940714778,-0.13386344817497328,-0.31848908167961476,-0.9322363304327042,-0.07753138879338747,-0.6465674592360845
0.10535667839593803,0.43289402226413687,0.8975680291599024,1.3257482829027345,0.11846358564378265,0.8288707781171727
0.7817137488616992,0.7194910591530351,0.030283363580266204,0.5740612521063747,0.9711912008604828,1.2774563271821575
-1.35562051112551,-1.1460701275851535,-0.7927710648877585,-0.8099793883427315,-0.8150537321728014,-1.3741334528165718
-1.0903696180094449,-0.6305637174657576,0.50316155164607,0.7876410639398964,0.4478133045531332,0.298559017722374
0.01589187682870527,-0.16155802326721647,0.9508664842277894,1.2154899150131444,-0.16665122594671,-0.5297662118616068
0.7643790295626701,0.6332746387462279,-0.982393651652652,-0.30307872838315714,-0.18195213997498133,-0.23413702822913618
-0.10793991669083493,-0.32645009983354145,0.24004094770385853,0.9756330579908757,-0.43005093671519073,-0.2576999928910629
-0.2557008703576936,-0.5738938921531813,-0.007250472092307491,-0.2814446761672108,-0.37889948219743697,-0.1926026602887168
0.9984565270569216,0.3356186078643778,-0.3772727851090296,-0.33031520121701974,1.1988860781843402,0.9815756404997942
0.4336503237009498,0.4038972468399265,-0.5007544847096277,-0.8268152850423733,0.37625451364652884,0.13143287023936473
-1.525648477127869,-1.4921223798362195,-0.1372462525929657,-0.6788217893562071,0.1471665379003977,0.28457780420019774
-0.1146037102927921,-0.17587393072800656,0.24396959788609732,0.6025121333742384,-0.3473918302647007,0.24678088364224424
0.881671194696399,0.8178269324645892,0.8922635254275784,1.634873986915362,-0.30694998878846724,-0.13884705320714544
-0.2642542854976142,-0.00771627060874816,-0.14297354824887204,-0.3872401857475726,1.0616038410455657,1.9694087409689525
-0.4180959165699995,-0.579716500744552,-0.11922356387817823,-0.0839426223958114,-0.3632412267822755,-0.20205759701603407
0.7634804834013444,0.46438736612884646,0.6221345752199388,0.751035763577512,0.38187398827416363,0.2250245635111049
-1.4910442715926144,-1.638008114603637,0.41686915289650317,0.33732124068619695,0.20307984149271957,0.18123482422798037
0.6526954760271144,0.6923005998650701,-0.32046221011193615,-0.36230880793667836,-0.022831019983921258,-0.36821196522337096
-0.13255200160010547,-0.22514574938737636,0.39723212356146076,0.27520187272605606,0.1425500821619339,0.16972872572949696
-0.501001218703196,-0.6958536819091928,0.3308429400476255,0.009138082339687714,-0.5523088931952006,0.05918015963159699
0.440648451096026,0.597035692764792,-0.9529693885331214,-1.4414924446042507,-0.16875580296594514,-0.13819723998858494
-0.47839785425086867,-0.42618103058835927,0.3063638884444022,0.08720829305123273,0.17789835093879847,0.5876484688190312
0.5483598543108936,0.3579960921727898,-0.21657858831349938,-0.20565495028311873,0.3270766995149793,0.3511418747047893
0.04512004996532715,0.29274762844181346,1.003708121931318,1.5855517421945104,0.27682946035261885,0.43385773145637896
-1.6055665376351773,-0.9107555037351287,-0.6732624668055043,-0.6586860301945808,0.05731060489757071,-0.05383965291756809
0.42231837080552387,0.48769533573169843,-0.5252281243503936,-1.1477271855805276,1.4900458158451901,2.424101487375302
